sku_id,stock_on_hand,reorder_point_source,safety_stock_source,avg_weekly_demand,std_weekly_demand,sku_name,category,cost_price,unit_price,daily_demand,daily_std,calculated_safety_stock,lead_time_demand,ROP,annual_demand,holding_cost_per_unit_year,EOQ,forecast_8w_demand,stockout_risk,overstock_risk,recommended_action,reorder_qty,sales_at_risk_rupees,locked_capital_rupees,priority_score
SKU00854,382,181,62,2.5,2.15322168769582,MetroBrand Storage & Containers Large,Home & Kitchen,835.45,1449.64,0.35714285714285715,0.8138413004619894,3.542049676259624,2.5,6.042049676259624,130.0,167.09000000000003,27.893078343891585,20.0,False,True,MARKDOWN / CLEAR,0.0,0.0,302432.9,302432.9
SKU00989,246,116,33,1.0,1.4770978917519928,EliteHome Mobile Accessories 1kg,Electronics & Accessories,1263.54,1774.79,0.14285714285714285,0.5582905262390825,2.429826031932028,1.0,3.429826031932028,52.0,252.708,14.34472333575453,8.0,False,True,MARKDOWN / CLEAR,0.0,0.0,300722.52,300722.52
SKU03755,335,136,58,1.0,1.7580981459830654,SoftTouch Storage & Containers Pack of 6,Home & Kitchen,915.44,1185.42,0.14285714285714285,0.6644986392449888,2.8920714501421427,1.0,3.8920714501421427,52.0,183.08800000000002,16.85278698785639,8.0,False,True,MARKDOWN / CLEAR,0.0,0.0,299348.88,299348.88
SKU01679,279,166,65,2.5833333333333335,1.880924981991251,NutriPlus First Aid 2kg,Health & Wellness,1157.07,1739.03,0.36904761904761907,0.7109228195882134,3.094121595375608,2.5833333333333335,5.677454928708942,134.33333333333334,231.414,24.093343981661082,20.666666666666668,False,True,MARKDOWN / CLEAR,0.0,0.0,298909.74999999994,298909.74999999994
SKU01665,186,140,55,0.4166666666666667,0.9962049198956219,UrbanBite Storage & Containers 2kg,Home & Kitchen,1634.03,2278.76,0.05952380952380953,0.37653006755754814,1.638757093228298,0.4166666666666667,2.0554237598949645,21.666666666666668,326.80600000000004,8.1423738785484,3.3333333333333335,False,True,MARKDOWN / CLEAR,0.0,0.0,298482.8133333333,298482.8133333333
SKU02977,237,146,59,1.1666666666666667,1.6966991126265962,MetroBrand Women's Wear 500g,Apparel & Footwear,1299.19,2254.18,0.16666666666666669,0.6412919859591348,2.7910700402707507,1.1666666666666667,3.9577367069374176,60.66666666666667,259.838,15.280013370118295,9.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,295782.25666666665,295782.25666666665
SKU04060,543,302,112,4.75,2.220769727328383,FreshFarm OTC Medicine 500g,Health & Wellness,584.6,983.88,0.6785714285714286,0.8393720596645176,3.6531662014551904,4.75,8.40316620145519,247.0,116.92000000000002,45.96254555144059,38.0,False,True,MARKDOWN / CLEAR,0.0,0.0,295223.0,295223.0
SKU00765,507,248,87,0.4166666666666667,0.5149286505444373,NovaFresh First Aid 500ml,Health & Wellness,584.76,877.06,0.05952380952380953,0.19462473604038075,0.8470576301455992,0.4166666666666667,1.263724296812266,21.666666666666668,116.952,13.611068649296516,3.3333333333333335,False,True,MARKDOWN / CLEAR,0.0,0.0,294524.12,294524.12
SKU02575,315,179,45,0.5,1.1677484162422844,SmartBuy Footwear Family Pack,Apparel & Footwear,943.79,1652.6,0.07142857142857142,0.44136741475237473,1.920946144718558,0.5,2.420946144718558,26.0,188.758,11.736375346668137,4.0,False,True,MARKDOWN / CLEAR,0.0,0.0,293518.69,293518.69
SKU00735,160,127,51,0.4166666666666667,0.7929614610987591,UrbanBite Men's Wear 250g,Apparel & Footwear,1870.35,2570.53,0.05952380952380953,0.2997112607608193,1.3044216035074587,0.4166666666666667,1.7210882701741255,21.666666666666668,374.07,7.6106125184893045,3.3333333333333335,False,True,MARKDOWN / CLEAR,0.0,0.0,293021.49999999994,293021.49999999994
SKU03146,343,157,67,2.3333333333333335,2.3868325657594203,NovaFresh Kids Wear 500ml,Apparel & Footwear,903.11,1279.79,0.33333333333333337,0.902137912878521,3.9263395706742465,2.3333333333333335,6.25967290400758,121.33333333333334,180.622,25.918194284545567,18.666666666666668,False,True,MARKDOWN / CLEAR,0.0,0.0,292908.67666666664,292908.67666666664
SKU03452,353,215,70,0.5833333333333334,0.7929614610987591,PrimeCare First Aid Small,Health & Wellness,836.86,1169.31,0.08333333333333334,0.2997112607608193,1.3044216035074587,0.5833333333333334,1.8877549368407922,30.333333333333336,167.372,13.46228145046464,4.666666666666667,False,True,MARKDOWN / CLEAR,0.0,0.0,291506.23333333334,291506.23333333334
SKU03306,293,152,56,1.5,1.7320508075688772,FreshFarm Cookware Small,Home & Kitchen,1037.11,1549.76,0.21428571428571427,0.6546536707079771,2.849223578450803,1.5,4.349223578450803,78.0,207.422,19.391878999253134,12.0,False,True,MARKDOWN / CLEAR,0.0,0.0,291427.91,291427.91
SKU04351,168,64,22,1.0833333333333333,2.0652243256245835,NutriPlus Small Appliances 1kg,Electronics & Accessories,1826.34,3226.69,0.15476190476190474,0.7805814238805323,3.39729401565244,1.0833333333333333,4.480627348985773,56.33333333333333,365.26800000000003,12.418722181226595,8.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,290996.84,290996.84
SKU01514,509,257,91,4.5,3.7537859676477416,FreshFarm Frozen Meat Pack of 6,Frozen Foods,614.97,870.11,0.6428571428571429,1.4187977350514107,6.174977916780534,4.5,10.674977916780534,234.0,122.99400000000001,43.61802185818398,36.0,False,True,MARKDOWN / CLEAR,0.0,0.0,290880.81,290880.81
SKU04285,477,186,63,0.4166666666666667,0.90033663737852,FamilyChoice First Aid Pack of 6,Health & Wellness,613.63,1088.25,0.05952380952380953,0.340295262677672,1.4810537684876655,0.4166666666666667,1.8977204351543322,21.666666666666668,122.726,13.287025277089018,3.3333333333333335,False,True,MARKDOWN / CLEAR,0.0,0.0,290656.07666666666,290656.07666666666
SKU03347,5452,1308,484,0.8333333333333334,1.2673044646258476,HealthFirst Energy Drinks 250ml,Beverages,53.1,90.7,0.11904761904761905,0.4789960641145493,2.0847158443095193,0.8333333333333334,2.9180491776428528,43.333333333333336,10.620000000000001,63.87762940168221,6.666666666666667,False,True,MARKDOWN / CLEAR,0.0,0.0,289147.2,289147.2
SKU00441,191,77,37,1.4166666666666667,1.4433756729740643,CityFresh Men's Wear 500g,Apparel & Footwear,1605.01,2730.45,0.20238095238095238,0.5455447255899809,2.374352982042336,1.4166666666666667,3.7910196487090024,73.66666666666667,321.002,15.148918891253196,11.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,288366.79666666663,288366.79666666663
SKU01543,360,248,83,1.25,1.4222261679238197,SparkleClean OTC Medicine 2kg,Health & Wellness,821.42,1328.2,0.17857142857142858,0.5375509640592592,2.339562046234683,1.25,3.589562046234683,65.0,164.284,19.891111142933866,10.0,False,True,MARKDOWN / CLEAR,0.0,0.0,287497.0,287497.0
SKU01355,363,201,74,1.5,1.4459976109624422,FreshFarm First Aid Medium,Health & Wellness,818.53,1326.65,0.21428571428571427,0.546535725000021,2.3786660700332174,1.5,3.8786660700332174,78.0,163.70600000000002,21.828053161126284,12.0,False,True,MARKDOWN / CLEAR,0.0,0.0,287304.02999999997,287304.02999999997
SKU02647,673,451,178,1.1666666666666667,2.1672493389016636,NovaFresh Home Decor Family Pack,Home & Kitchen,430.15,643.88,0.16666666666666669,0.8191432542575633,3.5651251624932363,1.1666666666666667,4.731791829159903,60.66666666666667,86.03,26.555232317551102,9.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,285476.2166666666,285476.2166666666
SKU02716,861,408,151,0.6666666666666666,0.778498944161523,GreenValley Flour & Atta 500g,Grocery,332.95,511.85,0.09523809523809523,0.29424494316824984,1.2806307631457055,0.6666666666666666,1.9472974298123722,34.666666666666664,66.59,22.816631839335212,5.333333333333333,False,True,MARKDOWN / CLEAR,0.0,0.0,284894.2166666666,284894.2166666666
SKU03862,411,173,69,1.5833333333333333,1.6213537179739277,EverydayPlus Storage & Containers Pack of 6,Home & Kitchen,714.82,965.23,0.2261904761904762,0.6128141035755668,2.667126866067111,1.5833333333333333,4.250460199400444,82.33333333333333,142.96400000000003,23.997969877049698,12.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,284736.63333333336,284736.63333333336
SKU03462,317,201,61,1.9166666666666667,2.0207259421636903,HealthFirst Mobile Accessories 500ml,Electronics & Accessories,943.46,1587.45,0.27380952380952384,0.7637626158259734,3.3240941748592707,1.916666666666667,5.240760841525938,99.66666666666667,188.692,22.98255049322717,15.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,284610.43333333335,284610.43333333335
SKU02719,270,210,91,1.6666666666666667,1.556997888323046,MetroBrand Storage & Containers Pack of 6,Home & Kitchen,1106.92,1796.28,0.2380952380952381,0.5884898863364997,2.561261526291411,1.6666666666666667,4.227928192958077,86.66666666666667,221.38400000000001,19.785768873700903,13.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,284109.46666666673,284109.46666666673
SKU02380,365,191,48,0.8333333333333334,1.4034589305344742,EverydayPlus Frozen Vegetables 250ml,Frozen Foods,792.68,1018.38,0.11904761904761905,0.5304576150695561,2.30868994072921,0.8333333333333334,3.1420232740625433,43.333333333333336,158.536,16.532826212351868,6.666666666666667,False,True,MARKDOWN / CLEAR,0.0,0.0,284043.6666666666,284043.6666666666
SKU01695,318,287,107,3.4166666666666665,2.4293034292807376,UrbanBite Mobile Accessories 1L,Electronics & Accessories,977.1,1323.43,0.4880952380952381,0.9181903904276024,3.996204141166813,3.4166666666666665,7.41287080783348,177.66666666666666,195.42000000000002,30.152163032817434,27.333333333333332,False,True,MARKDOWN / CLEAR,0.0,0.0,284010.4,284010.4
SKU00097,377,172,63,0.75,1.0552897060221726,GoldenHarvest Kids Wear Pack of 12,Apparel & Footwear,764.96,1103.71,0.10714285714285714,0.3988620176087328,1.735951566406474,0.75,2.4859515664064737,39.0,152.99200000000002,15.966066819613077,6.0,False,True,MARKDOWN / CLEAR,0.0,0.0,283800.16000000003,283800.16000000003
SKU03279,244,166,57,1.1666666666666667,2.2087978356535665,PurePlus Kids Wear 250g,Apparel & Footwear,1205.23,1970.77,0.16666666666666669,0.834847109936722,3.6334724396501175,1.1666666666666667,4.800139106316784,60.66666666666667,241.04600000000002,15.864452989578334,9.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,282827.30666666664,282827.30666666664
SKU03917,285,287,113,1.5,2.6798914496333954,EverydayPlus Home Decor 2kg,Home & Kitchen,1032.86,1503.21,0.21428571428571427,1.0129037594826202,4.408421434646936,1.5,5.908421434646936,78.0,206.572,19.431734777946417,12.0,False,True,MARKDOWN / CLEAR,0.0,0.0,281970.77999999997,281970.77999999997
SKU01151,256,136,48,2.4166666666666665,1.378954368902449,CityFresh Women's Wear 2L,Apparel & Footwear,1189.74,1839.22,0.34523809523809523,0.5211957613459857,2.2683799368445285,2.4166666666666665,4.685046603511195,125.66666666666666,237.948,22.981005058208645,19.333333333333332,False,True,MARKDOWN / CLEAR,0.0,0.0,281571.8,281571.8
SKU04187,305,202,67,0.75,1.712255291076124,SunriseFoods Women's Wear 250ml,Apparel & Footwear,940.89,1212.81,0.10714285714285714,0.6471716687488481,2.816659953820224,0.75,3.566659953820224,39.0,188.178,14.396200258952518,6.0,False,True,MARKDOWN / CLEAR,0.0,0.0,281326.11,281326.11
SKU02980,234,82,31,3.3333333333333335,2.49848438906955,EverydayPlus Men's Wear 500g,Apparel & Footwear,1338.46,1789.14,0.4761904761904762,0.9443383354364534,4.11000682001941,3.3333333333333335,7.443340153352743,173.33333333333334,267.692,25.446224136574767,26.666666666666668,False,True,MARKDOWN / CLEAR,0.0,0.0,277507.37333333335,277507.37333333335
SKU01937,239,105,32,2.9166666666666665,3.9876703915337774,BasicNeeds Batteries Family Pack,Electronics & Accessories,1286.62,1685.23,0.41666666666666663,1.507197738070563,6.559717794073064,2.9166666666666665,9.47638446073973,151.66666666666666,257.324,24.277553738589415,23.333333333333332,False,True,MARKDOWN / CLEAR,0.0,0.0,277481.04666666663,277481.04666666663
SKU03295,4460,993,352,1.4166666666666667,1.4433756729740643,SoftTouch Office Supplies 250g,Stationery & Office,62.34,106.45,0.20238095238095238,0.5455447255899809,2.374352982042336,1.4166666666666667,3.7910196487090024,73.66666666666667,12.468000000000002,76.86650108040233,11.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,277329.88000000006,277329.88000000006
SKU03117,99,163,52,2.0,2.335496832484569,QuickBite Mobile Accessories 250g,Electronics & Accessories,3319.27,4755.47,0.2857142857142857,0.8827348295047495,3.841892289437116,2.0,5.841892289437116,104.0,663.854,12.51642730809578,16.0,False,True,MARKDOWN / CLEAR,0.0,0.0,275499.41,275499.41
SKU00813,254,132,31,2.3333333333333335,2.4984843890695503,DailyBest Home Decor 500g,Home & Kitchen,1162.43,1860.66,0.33333333333333337,0.9443383354364536,4.11000682001941,2.3333333333333335,6.443340153352743,121.33333333333334,232.48600000000002,22.845026269019705,18.666666666666668,False,True,MARKDOWN / CLEAR,0.0,0.0,273558.5266666667,273558.5266666667
SKU02772,217,79,35,0.9166666666666666,1.378954368902449,CrispKing Women's Wear 1kg,Apparel & Footwear,1299.27,2247.26,0.13095238095238096,0.5211957613459857,2.2683799368445285,0.9166666666666667,3.1850466035111955,47.666666666666664,259.854,13.543867242904714,7.333333333333333,False,True,MARKDOWN / CLEAR,0.0,0.0,272413.61,272413.61
SKU00834,496,233,76,0.9166666666666666,1.5050420310248864,QuickBite OTC Medicine Family Pack,Health & Wellness,555.06,754.91,0.13095238095238096,0.5688524181130582,2.475794141035938,0.9166666666666667,3.392460807702605,47.666666666666664,111.012,20.72155905439074,7.333333333333333,False,True,MARKDOWN / CLEAR,0.0,0.0,271239.32,271239.32
SKU02838,604,245,87,0.6666666666666666,1.4354811251305468,UrbanBite Women's Wear 250ml,Apparel & Footwear,451.19,655.85,0.09523809523809523,0.5425608669746597,2.3613664508397494,0.6666666666666666,3.028033117506416,34.666666666666664,90.238,19.60023650089588,5.333333333333333,False,True,MARKDOWN / CLEAR,0.0,0.0,270112.41333333333,270112.41333333333
SKU04106,4172,911,313,0.5,1.0,EverydayPlus Cheese 250ml,Dairy & Bakery,64.75,92.02,0.07142857142857142,0.3779644730092272,1.645,0.5,2.145,26.0,12.950000000000001,44.80761104680774,4.0,False,True,MARKDOWN / CLEAR,0.0,0.0,269878.0,269878.0
SKU00486,212,80,23,2.0833333333333335,1.880924981991251,SmartBuy Batteries Pack of 6,Electronics & Accessories,1371.44,2425.84,0.2976190476190476,0.7109228195882134,3.094121595375608,2.0833333333333335,5.177454928708942,108.33333333333334,274.288,19.87365055614823,16.666666666666668,False,True,MARKDOWN / CLEAR,0.0,0.0,267887.9466666667,267887.9466666667
SKU02789,355,177,67,0.3333333333333333,0.8876253645985944,HealthFirst Cookware Small,Home & Kitchen,755.65,1348.1,0.047619047619047616,0.3354908531601309,1.4601437247646878,0.3333333333333333,1.793477058098021,17.333333333333332,151.13,10.709413891978517,2.6666666666666665,False,True,MARKDOWN / CLEAR,0.0,0.0,266240.6833333333,266240.6833333333
SKU02305,262,134,46,1.5833333333333333,1.880924981991251,UrbanBite Kids Wear Pack of 12,Apparel & Footwear,1066.11,1919.2,0.2261904761904762,0.7109228195882134,3.094121595375608,1.5833333333333333,4.677454928708941,82.33333333333333,213.22199999999998,19.65042025757035,12.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,265816.76,265816.76
SKU02846,265,92,43,1.3333333333333333,1.6143297699232972,SunriseFoods First Aid 500ml,Health & Wellness,1040.14,1875.69,0.19047619047619047,0.6101593007521661,2.655572471523824,1.3333333333333333,3.988905804857157,69.33333333333333,208.02800000000002,18.256189842847338,10.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,264542.2733333334,264542.2733333334
SKU04720,235,88,26,3.25,2.958039891549808,NovaFresh Batteries Large,Electronics & Accessories,1260.87,2230.86,0.4642857142857143,1.118033988749895,4.865975621599435,3.25,8.115975621599436,169.0,252.17399999999998,25.887683996434433,26.0,False,True,MARKDOWN / CLEAR,0.0,0.0,263521.82999999996,263521.82999999996
SKU04473,221,83,19,0.8333333333333334,1.403458930534474,ValueChoice Men's Wear 500ml,Apparel & Footwear,1227.24,1577.0,0.11904761904761905,0.5304576150695561,2.30868994072921,0.8333333333333334,3.1420232740625433,43.333333333333336,245.448,13.28713354418546,6.666666666666667,False,True,MARKDOWN / CLEAR,0.0,0.0,263038.44,263038.44
SKU02606,300,195,85,1.4166666666666667,1.880924981991251,FamilyChoice Home Decor Pack of 12,Home & Kitchen,909.2,1572.99,0.20238095238095238,0.7109228195882134,3.094121595375608,1.4166666666666667,4.510788262042275,73.66666666666667,181.84000000000003,20.127544621745756,11.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,262455.73333333334,262455.73333333334
SKU03349,6948,1539,583,0.75,1.2880570286640685,GreenValley Tea 500g,Beverages,37.65,54.49,0.10714285714285714,0.4868397960448457,2.1188538121523925,0.75,2.8688538121523925,39.0,7.53,71.96723468722344,6.0,False,True,MARKDOWN / CLEAR,0.0,0.0,261366.3,261366.3
SKU02785,380,217,63,3.6666666666666665,2.3868325657594203,PremiumSelect Kids Wear 500ml,Apparel & Footwear,744.26,1136.58,0.5238095238095238,0.902137912878521,3.9263395706742465,3.666666666666667,7.593006237340914,190.66666666666666,148.852,35.78986414895384,29.333333333333332,False,True,MARKDOWN / CLEAR,0.0,0.0,260987.17333333334,260987.17333333334
SKU00442,368,154,35,1.8333333333333333,2.0816659994661326,EliteHome Storage & Containers Small,Home & Kitchen,738.46,1105.86,0.2619047619047619,0.7867957924694431,3.424340569121788,1.8333333333333335,5.257673902455121,95.33333333333333,147.692,25.406445164104404,14.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,260922.53333333333,260922.53333333333
SKU02011,280,137,47,1.0833333333333333,1.7298624923456323,DailyBest Men's Wear 500ml,Apparel & Footwear,961.62,1226.41,0.15476190476190474,0.6538265652978452,2.845623799908565,1.0833333333333333,3.928957133241898,56.33333333333333,192.324,17.114569661343616,8.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,260919.55999999997,260919.55999999997
SKU03873,500,230,85,1.0,1.348399724926484,SmartBuy Ready Meals 1kg,Frozen Foods,528.33,855.7,0.14285714285714285,0.5096471914376255,2.2181175475040664,1.0,3.2181175475040664,52.0,105.66600000000001,22.18370279069302,8.0,False,True,MARKDOWN / CLEAR,0.0,0.0,259938.36000000002,259938.36000000002
SKU04016,361,1191,416,9.583333333333334,4.962739956796838,HealthFirst Small Appliances 1kg,Electronics & Accessories,908.98,1492.65,1.369047619047619,1.875739392452552,8.163707228930798,9.583333333333334,17.747040562264132,498.33333333333337,181.79600000000002,52.35616253889833,76.66666666666667,False,True,MARKDOWN / CLEAR,0.0,0.0,258453.31333333332,258453.31333333332
SKU00225,305,239,88,1.6666666666666667,2.059714602177749,SparkleClean Home Decor 250ml,Home & Kitchen,885.33,1233.58,0.2380952380952381,0.778498944161523,3.388230520582397,1.6666666666666667,5.054897187249064,86.66666666666667,177.06600000000003,22.12373553834117,13.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,258221.25000000003,258221.25000000003
SKU04300,233,196,54,0.5,0.674199862463242,QuickBite Cookware Pack of 6,Home & Kitchen,1121.61,1829.79,0.07142857142857142,0.25482359571881275,1.1090587737520332,0.5,1.6090587737520332,26.0,224.322,10.765909873266267,4.0,False,True,MARKDOWN / CLEAR,0.0,0.0,256848.68999999997,256848.68999999997
SKU04398,636,418,111,1.4166666666666667,1.8809249819912512,GoldenHarvest Storage & Containers 2L,Home & Kitchen,409.32,538.69,0.20238095238095238,0.7109228195882135,3.0941215953756087,1.4166666666666667,4.510788262042276,73.66666666666667,81.864,29.99777400343366,11.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,255688.55999999997,255688.55999999997
SKU00911,242,132,51,0.5833333333333334,0.9962049198956219,SparkleClean Women's Wear 100g,Apparel & Footwear,1077.09,1548.8,0.08333333333333334,0.37653006755754814,1.638757093228298,0.5833333333333334,2.2220904265616315,30.333333333333336,215.418,11.866402468720802,4.666666666666667,False,True,MARKDOWN / CLEAR,0.0,0.0,255629.36,255629.36
SKU02795,204,192,73,1.5,1.087114613009218,TrueTaste Footwear Family Pack,Apparel & Footwear,1329.64,2010.34,0.21428571428571427,0.41089070180665904,1.7883035384001633,1.5,3.2883035384001635,78.0,265.92800000000005,17.126367844855302,12.0,False,True,MARKDOWN / CLEAR,0.0,0.0,255290.88,255290.88
SKU03327,354,154,53,2.3333333333333335,2.5702257889260633,CrispKing Frozen Meat 250g,Frozen Foods,760.88,1118.06,0.33333333333333337,0.9714540358261647,4.228021422783375,2.3333333333333335,6.5613547561167085,121.33333333333334,152.17600000000002,28.2368978222848,18.666666666666668,False,True,MARKDOWN / CLEAR,0.0,0.0,255148.42666666664,255148.42666666664
SKU04771,5701,1350,452,0.4166666666666667,0.6685579234215215,ValueChoice Notebooks 1kg,Stationery & Office,44.47,76.55,0.05952380952380953,0.2526911432021587,1.099777784028403,0.4166666666666667,1.5164444506950698,21.666666666666668,8.894,49.3568560884434,3.3333333333333335,False,True,MARKDOWN / CLEAR,0.0,0.0,253375.23666666666,253375.23666666666
SKU03823,6636,1457,511,1.1666666666666667,1.80067327475704,HomeStyle Juices Family Pack,Beverages,38.22,54.63,0.16666666666666669,0.680590525355344,2.962107536975331,1.1666666666666667,4.128774203641997,60.66666666666667,7.644,89.0870806374748,9.333333333333334,False,True,MARKDOWN / CLEAR,0.0,0.0,253271.2,253271.2
SKU03273,284,108,27,0.8333333333333334,0.937436866561092,NutriPlus Vitamins & Supplements Small,Health & Wellness,912.26,1262.9,0.11904761904761905,0.3543178312491844,1.5420836454929965,0.8333333333333334,2.3754169788263297,43.333333333333336,182.452,15.411209866372534,6.666666666666667,False,True,MARKDOWN / CLEAR,0.0,0.0,253000.10666666666,253000.10666666666
SKU04578,430,196,56,1.25,2.0056737702645644,BasicNeeds Home Decor Large,Home & Kitchen,601.87,802.76,0.17857142857142858,0.758073429606476,3.2993333520852084,1.25,4.549333352085208,65.0,120.37400000000001,23.237549729135804,10.0,False,True,MARKDOWN / CLEAR,0.0,0.0,252785.4,252785.4
SKU04522,470,215,94,0.9166666666666666,1.164500152881315,SmartBuy Small Appliances 100g,Electronics & Accessories,546.11,754.02,0.13095238095238096,0.4401396866029508,1.9156027514897633,0.9166666666666667,2.83226941815643,47.666666666666664,109.22200000000001,20.890668085585045,7.333333333333333,False,True,MARKDOWN / CLEAR,0.0,0.0,252666.89333333334,252666.89333333334
SKU03368,212,78,22,3.25,4.287932326467343,PrimeCare Home Decor 250ml,Home & Kitchen,1357.98,1766.25,0.4642857142857143,1.6206860820724587,7.053648677038779,3.25,10.30364867703878,169.0,271.596,24.944894273880106,26.0,False,True,MARKDOWN / CLEAR,0.0,0.0,252584.28,252584.28
SKU00782,249,146,49,4.0,2.593698657761292,BasicNeeds Batteries Medium,Electronics & Accessories,1152.96,1731.92,0.5714285714285714,0.9803259463254866,4.266634292017325,4.0,8.266634292017326,208.0,230.592,30.033749172721834,32.0,False,True,MARKDOWN / CLEAR,0.0,0.0,250192.32,250192.32
SKU03152,5165,1376,501,0.6666666666666666,0.6513389472789296,QuickBite Cheese 250ml,Dairy & Bakery,48.46,87.77,0.09523809523809523,0.24618298195866545,1.0714525682738392,0.6666666666666666,1.738119234940506,34.666666666666664,9.692,59.80663112881025,5.333333333333333,False,True,MARKDOWN / CLEAR,0.0,0.0,250037.44666666668,250037.44666666668
SKU03958,505,220,82,1.0,1.2792042981336627,PrimeCare Home Decor 250g,Home & Kitchen,503.09,707.73,0.14285714285714285,0.48349377841522817,2.104291070429875,1.0,3.104291070429875,52.0,100.618,22.733370583060214,8.0,False,True,MARKDOWN / CLEAR,0.0,0.0,250035.72999999998,250035.72999999998
SKU00788,4093,1043,359,0.4166666666666667,0.90033663737852,MetroBrand Tea 250g,Beverages,61.04,88.38,0.05952380952380953,0.340295262677672,1.4810537684876655,0.4166666666666667,1.8977204351543322,21.666666666666668,12.208,42.12828605345416,3.3333333333333335,False,True,MARKDOWN / CLEAR,0.0,0.0,249633.25333333333,249633.25333333333
SKU03744,4373,1003,363,0.25,0.621581560508061,SparkleClean Biscuits & Cookies 2L,Snacks & Confectionery,56.86,72.29,0.03571428571428571,0.23493574694968236,1.0225016670357603,0.25,1.2725016670357603,13.0,11.372,33.810629027636566,2.0,False,True,MARKDOWN / CLEAR,0.0,0.0,248535.06,248535.06
SKU02682,168,150,64,1.0,1.4142135623730951,UrbanBite Women's Wear 1kg,Apparel & Footwear,1547.28,2202.3,0.14285714285714285,0.5345224838248488,2.3263813101037414,1.0,3.3263813101037414,52.0,309.456,12.96290141087068,8.0,False,True,MARKDOWN / CLEAR,0.0,0.0,247564.8,247564.8
SKU00527,447,233,61,0.75,2.0056737702645644,FreshFarm Ice Cream 250ml,Frozen Foods,560.46,763.4,0.10714285714285714,0.758073429606476,3.2993333520852084,0.75,4.049333352085208,39.0,112.09200000000001,18.652841266520017,6.0,False,True,MARKDOWN / CLEAR,0.0,0.0,247162.86000000002,247162.86000000002
SKU01130,248,136,32,2.0,2.2563042992710645,ValueChoice Storage & Containers 2kg,Home & Kitchen,1063.27,1764.9,0.2857142857142857,0.8528028654224415,3.711620572300901,2.0,5.711620572300901,104.0,212.654,22.114640896323557,16.0,False,True,MARKDOWN / CLEAR,0.0,0.0,246678.63999999998,246678.63999999998
SKU00138,495,315,106,0.8333333333333334,1.0298573010888745,SmartBuy Ready Meals Pack of 12,Frozen Foods,504.37,668.4,0.11904761904761905,0.3892494720807615,1.6941152602911984,0.8333333333333334,2.527448593624532,43.333333333333336,100.87400000000001,20.726283180894978,6.666666666666667,False,True,MARKDOWN / CLEAR,0.0,0.0,246300.68333333332,246300.68333333332
SKU00540,129,69,33,3.9166666666666665,3.3154825052206567,FreshFarm Men's Wear 250g,Apparel & Footwear,2521.52,3406.69,0.5595238095238095,1.2531345978570378,5.453968721087979,3.916666666666667,9.370635387754646,203.66666666666666,504.30400000000003,20.09619199886672,31.333333333333332,False,True,MARKDOWN / CLEAR,0.0,0.0,246268.45333333334,246268.45333333334
SKU00965,3914,863,323,1.25,1.9128750375000738,ValueChoice Chips & Crisps 250ml,Snacks & Confectionery,62.98,92.42,0.17857142857142858,0.7229988054812211,3.1466794366876214,1.25,4.396679436687622,65.0,12.596,71.83570401208162,10.0,False,True,MARKDOWN / CLEAR,0.0,0.0,245873.91999999998,245873.91999999998
SKU00983,253,101,45,1.25,2.0943647333651407,NutriPlus Footwear 100g,Apparel & Footwear,1009.43,1292.33,0.17857142857142858,0.7915954627354661,3.4452299863856566,1.25,4.695229986385657,65.0,201.886,17.94335198913198,10.0,False,True,MARKDOWN / CLEAR,0.0,0.0,245291.49,245291.49
SKU04582,164,133,61,0.6666666666666666,1.4354811251305468,DailyBest Mobile Accessories 500ml,Electronics & Accessories,1542.41,2442.08,0.09523809523809523,0.5425608669746597,2.3613664508397494,0.6666666666666666,3.028033117506416,34.666666666666664,308.482,10.600860714746144,5.333333333333333,False,True,MARKDOWN / CLEAR,0.0,0.0,244729.05333333334,244729.05333333334
SKU03530,204,71,18,1.3333333333333333,2.1033883198882757,FamilyChoice Small Appliances 2kg,Electronics & Accessories,1261.96,2126.37,0.19047619047619047,0.795006057860336,3.4600737862162134,1.3333333333333333,4.7934071195495465,69.33333333333333,252.39200000000002,16.57422566249616,10.666666666666666,False,True,MARKDOWN / CLEAR,0.0,0.0,243978.93333333335,243978.93333333335
