week,sku_id,demand,forecast
2025-12-22,SKU00927,2.0,0.75
2025-12-29,SKU00927,0.0,1.25
2025-11-10,SKU00928,1.0,1.0
2025-11-17,SKU00928,0.0,0.75
2025-11-24,SKU00928,0.0,0.75
2025-12-01,SKU00928,1.0,0.75
2025-12-08,SKU00928,2.0,0.5
2025-12-15,SKU00928,0.0,0.75
2025-12-22,SKU00928,1.0,0.75
2025-12-29,SKU00928,0.0,1.0
2025-11-10,SKU00929,3.0,10.0
2025-11-17,SKU00929,16.0,5.75
2025-11-24,SKU00929,12.0,8.75
2025-12-01,SKU00929,8.0,10.25
2025-12-08,SKU00929,10.0,9.75
2025-12-15,SKU00929,2.0,11.5
2025-12-22,SKU00929,17.0,8.0
2025-12-29,SKU00929,1.0,9.25
2025-11-10,SKU00930,6.0,0.25
2025-11-17,SKU00930,4.0,1.75
2025-11-24,SKU00930,2.0,2.75
2025-12-01,SKU00930,0.0,3.0
2025-12-08,SKU00930,7.0,3.0
2025-12-15,SKU00930,1.0,3.25
2025-12-22,SKU00930,2.0,2.5
2025-12-29,SKU00930,4.0,2.5
2025-11-10,SKU00931,0.0,0.75
2025-11-17,SKU00931,0.0,0.75
2025-11-24,SKU00931,1.0,0.5
2025-12-01,SKU00931,2.0,0.75
2025-12-08,SKU00931,0.0,0.75
2025-12-15,SKU00931,1.0,0.75
2025-12-22,SKU00931,0.0,1.0
2025-12-29,SKU00931,5.0,0.75
2025-11-10,SKU00932,4.0,0.5
2025-11-17,SKU00932,1.0,1.5
2025-11-24,SKU00932,0.0,1.75
2025-12-01,SKU00932,1.0,1.75
2025-12-08,SKU00932,0.0,1.5
2025-12-15,SKU00932,0.0,0.5
2025-12-22,SKU00932,2.0,0.25
2025-12-29,SKU00932,0.0,0.75
2025-11-10,SKU00933,3.0,0.75
2025-11-17,SKU00933,0.0,1.25
2025-11-24,SKU00933,0.0,0.75
2025-12-01,SKU00933,3.0,0.75
2025-12-08,SKU00933,0.0,1.5
2025-12-15,SKU00933,0.0,0.75
2025-12-22,SKU00933,0.0,0.75
2025-12-29,SKU00933,0.0,0.75
2025-11-10,SKU00934,7.0,1.75
2025-11-17,SKU00934,1.0,2.5
2025-11-24,SKU00934,1.0,2.75
2025-12-01,SKU00934,5.0,3.0
2025-12-08,SKU00934,2.0,3.5
2025-12-15,SKU00934,1.0,2.25
2025-12-22,SKU00934,2.0,2.25
2025-12-29,SKU00934,0.0,2.5
2025-11-10,SKU00935,0.0,0.25
2025-11-17,SKU00935,0.0,0.25
2025-11-24,SKU00935,0.0,0.25
2025-12-01,SKU00935,6.0,0.25
2025-12-08,SKU00935,0.0,1.5
2025-12-15,SKU00935,0.0,1.5
2025-12-22,SKU00935,2.0,1.5
2025-12-29,SKU00935,0.0,2.0
2025-11-10,SKU00936,2.0,1.0
2025-11-17,SKU00936,0.0,1.0
2025-11-24,SKU00936,2.0,0.75
2025-12-01,SKU00936,0.0,1.0
2025-12-08,SKU00936,0.0,1.0
2025-12-15,SKU00936,0.0,0.5
2025-12-22,SKU00936,2.0,0.5
2025-12-29,SKU00936,0.0,0.5
2025-11-10,SKU00937,2.0,0.5
2025-11-17,SKU00937,0.0,0.75
2025-11-24,SKU00937,0.0,0.75
2025-12-01,SKU00937,0.0,0.75
2025-12-08,SKU00937,1.0,0.5
2025-12-15,SKU00937,7.0,0.25
2025-12-22,SKU00937,1.0,2.0
2025-12-29,SKU00937,1.0,2.25
2025-11-10,SKU00938,7.0,0.5
2025-11-17,SKU00938,0.0,2.25
2025-11-24,SKU00938,7.0,2.25
2025-12-01,SKU00938,0.0,3.75
2025-12-08,SKU00938,2.0,3.5
2025-12-15,SKU00938,3.0,2.25
2025-12-22,SKU00938,1.0,3.0
2025-12-29,SKU00938,2.0,1.5
2025-11-10,SKU00939,1.0,1.25
2025-11-17,SKU00939,0.0,1.0
2025-11-24,SKU00939,1.0,1.0
2025-12-01,SKU00939,0.0,1.0
2025-12-08,SKU00939,0.0,0.5
2025-12-15,SKU00939,1.0,0.25
2025-12-22,SKU00939,0.0,0.5
2025-12-29,SKU00939,0.0,0.25
2025-11-10,SKU00940,3.0,3.25
2025-11-17,SKU00940,11.0,3.0
2025-11-24,SKU00940,1.0,5.0
2025-12-01,SKU00940,0.0,4.75
2025-12-08,SKU00940,1.0,3.75
2025-12-15,SKU00940,5.0,3.25
2025-12-22,SKU00940,2.0,1.75
2025-12-29,SKU00940,0.0,2.0
2025-11-10,SKU00941,2.0,0.25
2025-11-17,SKU00941,1.0,0.75
2025-11-24,SKU00941,0.0,1.0
2025-12-01,SKU00941,0.0,0.75
2025-12-08,SKU00941,2.0,0.75
2025-12-15,SKU00941,0.0,0.75
2025-12-22,SKU00941,0.0,0.5
2025-12-29,SKU00941,0.0,0.5
2025-11-10,SKU00942,21.0,40.25
2025-11-17,SKU00942,28.0,37.25
2025-11-24,SKU00942,45.0,34.0
2025-12-01,SKU00942,57.0,31.0
2025-12-08,SKU00942,48.0,37.75
2025-12-15,SKU00942,56.0,44.5
2025-12-22,SKU00942,61.0,51.5
2025-12-29,SKU00942,25.0,55.5
2025-11-10,SKU00943,0.0,0.75
2025-11-17,SKU00943,1.0,0.75
2025-11-24,SKU00943,0.0,1.0
2025-12-01,SKU00943,6.0,0.5
2025-12-08,SKU00943,4.0,1.75
2025-12-15,SKU00943,3.0,2.75
2025-12-22,SKU00943,0.0,3.25
2025-12-29,SKU00943,0.0,3.25
2025-11-10,SKU00944,2.0,0.5
2025-11-17,SKU00944,0.0,1.0
2025-11-24,SKU00944,0.0,1.0
2025-12-01,SKU00944,0.0,0.5
2025-12-08,SKU00944,0.0,0.5
2025-12-15,SKU00944,0.0,0.0
2025-12-22,SKU00944,2.0,0.0
2025-12-29,SKU00944,0.0,0.5
2025-11-10,SKU00945,14.0,5.0
2025-11-17,SKU00945,11.0,6.5
2025-11-24,SKU00945,9.0,8.75
2025-12-01,SKU00945,3.0,10.0
2025-12-08,SKU00945,6.0,9.25
2025-12-15,SKU00945,10.0,7.25
2025-12-22,SKU00945,7.0,7.0
2025-12-29,SKU00945,4.0,6.5
2025-11-10,SKU00946,3.0,1.25
2025-11-17,SKU00946,2.0,1.0
2025-11-24,SKU00946,0.0,1.5
2025-12-01,SKU00946,0.0,1.25
2025-12-08,SKU00946,0.0,1.25
2025-12-15,SKU00946,3.0,0.5
2025-12-22,SKU00946,0.0,0.75
2025-12-29,SKU00946,0.0,0.75
2025-11-10,SKU00947,3.0,1.0
2025-11-17,SKU00947,0.0,1.75
2025-11-24,SKU00947,4.0,1.75
2025-12-01,SKU00947,1.0,1.75
2025-12-08,SKU00947,1.0,2.0
2025-12-15,SKU00947,2.0,1.5
2025-12-22,SKU00947,1.0,2.0
2025-12-29,SKU00947,0.0,1.25
2025-11-10,SKU00948,0.0,0.5
2025-11-17,SKU00948,2.0,0.5
2025-11-24,SKU00948,1.0,0.5
2025-12-01,SKU00948,3.0,0.75
2025-12-08,SKU00948,0.0,1.5
2025-12-15,SKU00948,1.0,1.5
2025-12-22,SKU00948,0.0,1.25
2025-12-29,SKU00948,0.0,1.0
2025-11-10,SKU00949,2.0,1.75
2025-11-17,SKU00949,0.0,2.25
2025-11-24,SKU00949,0.0,2.0
2025-12-01,SKU00949,3.0,1.0
2025-12-08,SKU00949,0.0,1.25
2025-12-15,SKU00949,0.0,0.75
2025-12-22,SKU00949,6.0,0.75
2025-12-29,SKU00949,1.0,2.25
2025-11-10,SKU00950,0.0,0.5
2025-11-17,SKU00950,1.0,0.25
2025-11-24,SKU00950,0.0,0.25
2025-12-01,SKU00950,0.0,0.25
2025-12-08,SKU00950,0.0,0.25
2025-12-15,SKU00950,5.0,0.25
2025-12-22,SKU00950,0.0,1.25
2025-12-29,SKU00950,0.0,1.25
2025-11-10,SKU00951,3.0,0.0
2025-11-17,SKU00951,3.0,0.75
2025-11-24,SKU00951,2.0,1.5
2025-12-01,SKU00951,0.0,2.0
2025-12-08,SKU00951,0.0,2.0
2025-12-15,SKU00951,0.0,1.25
2025-12-22,SKU00951,0.0,0.5
2025-12-29,SKU00951,0.0,0.0
2025-11-10,SKU00952,7.0,7.0
2025-11-17,SKU00952,6.0,7.25
2025-11-24,SKU00952,9.0,7.5
2025-12-01,SKU00952,3.0,7.5
2025-12-08,SKU00952,4.0,6.25
2025-12-15,SKU00952,6.0,5.5
2025-12-22,SKU00952,6.0,5.5
2025-12-29,SKU00952,2.0,4.75
2025-11-10,SKU00953,84.0,60.25
2025-11-17,SKU00953,82.0,69.25
2025-11-24,SKU00953,79.0,75.5
2025-12-01,SKU00953,100.0,81.0
2025-12-08,SKU00953,111.0,86.25
2025-12-15,SKU00953,75.0,93.0
2025-12-22,SKU00953,62.0,91.25
2025-12-29,SKU00953,33.0,87.0
2025-11-10,SKU00954,0.0,0.5
2025-11-17,SKU00954,0.0,0.5
2025-11-24,SKU00954,1.0,0.0
2025-12-01,SKU00954,3.0,0.25
2025-12-08,SKU00954,0.0,1.0
2025-12-15,SKU00954,0.0,1.0
2025-12-22,SKU00954,1.0,1.0
2025-12-29,SKU00954,0.0,1.0
2025-11-10,SKU00955,0.0,1.75
2025-11-17,SKU00955,0.0,1.0
2025-11-24,SKU00955,2.0,1.0
2025-12-01,SKU00955,2.0,0.5
2025-12-08,SKU00955,0.0,1.0
2025-12-15,SKU00955,0.0,1.0
2025-12-22,SKU00955,0.0,1.0
2025-12-29,SKU00955,0.0,0.5
2025-11-10,SKU00956,3.0,2.0
2025-11-17,SKU00956,1.0,2.5
2025-11-24,SKU00956,0.0,2.0
2025-12-01,SKU00956,0.0,1.0
2025-12-08,SKU00956,0.0,1.0
2025-12-15,SKU00956,0.0,0.25
2025-12-22,SKU00956,3.0,0.0
2025-12-29,SKU00956,0.0,0.75
2025-11-10,SKU00957,2.0,2.5
2025-11-17,SKU00957,0.0,2.0
2025-11-24,SKU00957,4.0,2.0
2025-12-01,SKU00957,0.0,3.0
2025-12-08,SKU00957,0.0,1.5
2025-12-15,SKU00957,1.0,1.0
2025-12-22,SKU00957,1.0,1.25
2025-12-29,SKU00957,0.0,0.5
2025-11-10,SKU00958,5.0,0.25
2025-11-17,SKU00958,0.0,1.5
2025-11-24,SKU00958,0.0,1.5
2025-12-01,SKU00958,0.0,1.25
2025-12-08,SKU00958,0.0,1.25
2025-12-15,SKU00958,6.0,0.0
2025-12-22,SKU00958,4.0,1.5
2025-12-29,SKU00958,1.0,2.5
2025-11-10,SKU00959,0.0,2.75
2025-11-17,SKU00959,3.0,2.5
2025-11-24,SKU00959,10.0,2.0
2025-12-01,SKU00959,0.0,4.0
2025-12-08,SKU00959,0.0,3.25
2025-12-15,SKU00959,0.0,3.25
2025-12-22,SKU00959,3.0,2.5
2025-12-29,SKU00959,2.0,0.75
2025-11-10,SKU00960,0.0,2.0
2025-11-17,SKU00960,0.0,2.0
2025-11-24,SKU00960,3.0,1.5
2025-12-01,SKU00960,0.0,1.0
2025-12-08,SKU00960,3.0,0.75
2025-12-15,SKU00960,0.0,1.5
2025-12-22,SKU00960,3.0,1.5
2025-12-29,SKU00960,4.0,1.5
2025-11-10,SKU00961,2.0,1.75
2025-11-17,SKU00961,5.0,2.0
2025-11-24,SKU00961,0.0,2.75
2025-12-01,SKU00961,0.0,2.75
2025-12-08,SKU00961,4.0,1.75
2025-12-15,SKU00961,0.0,2.25
2025-12-22,SKU00961,0.0,1.0
2025-12-29,SKU00961,0.0,1.0
2025-11-10,SKU00962,3.0,0.75
2025-11-17,SKU00962,0.0,1.5
2025-11-24,SKU00962,0.0,1.5
2025-12-01,SKU00962,0.0,1.0
2025-12-08,SKU00962,1.0,0.75
2025-12-15,SKU00962,0.0,0.25
2025-12-22,SKU00962,2.0,0.25
2025-12-29,SKU00962,0.0,0.75
2025-11-10,SKU00963,0.0,1.75
2025-11-17,SKU00963,1.0,1.25
2025-11-24,SKU00963,0.0,1.5
2025-12-01,SKU00963,0.0,1.0
2025-12-08,SKU00963,4.0,0.25
2025-12-15,SKU00963,4.0,1.25
2025-12-22,SKU00963,2.0,2.0
2025-12-29,SKU00963,4.0,2.5
2025-11-10,SKU00964,5.0,0.0
2025-11-17,SKU00964,3.0,1.25
2025-11-24,SKU00964,0.0,2.0
2025-12-01,SKU00964,1.0,2.0
2025-12-08,SKU00964,1.0,2.25
2025-12-15,SKU00964,4.0,1.25
2025-12-22,SKU00964,4.0,1.5
2025-12-29,SKU00964,0.0,2.5
2025-11-10,SKU00965,0.0,1.5
2025-11-17,SKU00965,0.0,1.5
2025-11-24,SKU00965,0.0,0.75
2025-12-01,SKU00965,4.0,0.75
2025-12-08,SKU00965,5.0,1.0
2025-12-15,SKU00965,0.0,2.25
2025-12-22,SKU00965,0.0,2.25
2025-12-29,SKU00965,0.0,2.25
2025-11-10,SKU00966,0.0,2.5
2025-11-17,SKU00966,6.0,0.75
2025-11-24,SKU00966,1.0,2.25
2025-12-01,SKU00966,2.0,2.25
2025-12-08,SKU00966,7.0,2.25
2025-12-15,SKU00966,4.0,4.0
2025-12-22,SKU00966,5.0,3.5
2025-12-29,SKU00966,1.0,4.5
2025-11-10,SKU00967,1.0,0.0
2025-11-17,SKU00967,1.0,0.25
2025-11-24,SKU00967,3.0,0.5
2025-12-01,SKU00967,2.0,1.25
2025-12-08,SKU00967,0.0,1.75
2025-12-15,SKU00967,2.0,1.5
2025-12-22,SKU00967,5.0,1.75
2025-12-29,SKU00967,0.0,2.25
2025-11-10,SKU00968,0.0,1.25
2025-11-17,SKU00968,2.0,1.25
2025-11-24,SKU00968,4.0,1.75
2025-12-01,SKU00968,0.0,2.75
2025-12-08,SKU00968,0.0,1.5
2025-12-15,SKU00968,0.0,1.5
2025-12-22,SKU00968,0.0,1.0
2025-12-29,SKU00968,0.0,0.0
2025-11-10,SKU00969,0.0,0.25
2025-11-17,SKU00969,0.0,0.25
2025-11-24,SKU00969,0.0,0.25
2025-12-01,SKU00969,1.0,0.0
2025-12-08,SKU00969,1.0,0.25
2025-12-15,SKU00969,1.0,0.5
2025-12-22,SKU00969,0.0,0.75
2025-12-29,SKU00969,0.0,0.75
2025-11-10,SKU00970,2.0,3.5
2025-11-17,SKU00970,10.0,2.75
2025-11-24,SKU00970,1.0,4.75
2025-12-01,SKU00970,4.0,4.75
2025-12-08,SKU00970,1.0,4.25
2025-12-15,SKU00970,2.0,4.0
2025-12-22,SKU00970,4.0,2.0
2025-12-29,SKU00970,1.0,2.75
2025-11-10,SKU00971,0.0,0.75
2025-11-17,SKU00971,1.0,0.75
2025-11-24,SKU00971,3.0,0.25
2025-12-01,SKU00971,4.0,1.0
2025-12-08,SKU00971,1.0,2.0
2025-12-15,SKU00971,0.0,2.25
2025-12-22,SKU00971,1.0,2.0
2025-12-29,SKU00971,0.0,1.5
2025-11-10,SKU00972,0.0,0.25
2025-11-17,SKU00972,5.0,0.0
2025-11-24,SKU00972,0.0,1.25
2025-12-01,SKU00972,0.0,1.25
2025-12-08,SKU00972,3.0,1.25
2025-12-15,SKU00972,1.0,2.0
2025-12-22,SKU00972,0.0,1.0
2025-12-29,SKU00972,0.0,1.0
2025-11-10,SKU00973,0.0,1.0
2025-11-17,SKU00973,5.0,0.75
2025-11-24,SKU00973,0.0,1.25
2025-12-01,SKU00973,5.0,1.25
2025-12-08,SKU00973,0.0,2.5
2025-12-15,SKU00973,1.0,2.5
2025-12-22,SKU00973,0.0,1.5
2025-12-29,SKU00973,0.0,1.5
2025-11-10,SKU00974,7.0,8.0
2025-11-17,SKU00974,9.0,7.0
2025-11-24,SKU00974,13.0,8.0
2025-12-01,SKU00974,7.0,10.25
2025-12-08,SKU00974,15.0,9.0
2025-12-15,SKU00974,11.0,11.0
2025-12-22,SKU00974,11.0,11.5
2025-12-29,SKU00974,12.0,11.0
2025-11-10,SKU00975,1.0,1.25
2025-11-17,SKU00975,3.0,0.25
2025-11-24,SKU00975,2.0,1.0
2025-12-01,SKU00975,6.0,1.5
2025-12-08,SKU00975,3.0,3.0
2025-12-15,SKU00975,0.0,3.5
2025-12-22,SKU00975,3.0,2.75
2025-12-29,SKU00975,1.0,3.0
2025-11-10,SKU00976,15.0,10.75
2025-11-17,SKU00976,13.0,10.5
2025-11-24,SKU00976,12.0,13.25
2025-12-01,SKU00976,25.0,13.75
2025-12-08,SKU00976,3.0,16.25
2025-12-15,SKU00976,2.0,13.25
2025-12-22,SKU00976,5.0,10.5
2025-12-29,SKU00976,4.0,8.75
2025-11-10,SKU00977,0.0,0.25
2025-11-17,SKU00977,0.0,0.25
2025-11-24,SKU00977,2.0,0.0
2025-12-01,SKU00977,0.0,0.5
2025-12-08,SKU00977,5.0,0.5
2025-12-15,SKU00977,2.0,1.75
2025-12-22,SKU00977,3.0,2.25
2025-12-29,SKU00977,0.0,2.5
2025-11-10,SKU00978,2.0,1.0
2025-11-17,SKU00978,0.0,1.0
2025-11-24,SKU00978,0.0,1.0
2025-12-01,SKU00978,0.0,1.0
2025-12-08,SKU00978,1.0,0.5
2025-12-15,SKU00978,2.0,0.25
2025-12-22,SKU00978,0.0,0.75
2025-12-29,SKU00978,0.0,0.75
2025-11-10,SKU00979,0.0,0.75
2025-11-17,SKU00979,0.0,0.25
2025-11-24,SKU00979,2.0,0.25
2025-12-01,SKU00979,0.0,0.5
2025-12-08,SKU00979,0.0,0.5
2025-12-15,SKU00979,0.0,0.5
2025-12-22,SKU00979,0.0,0.5
2025-12-29,SKU00979,0.0,0.0
2025-11-10,SKU00980,6.0,2.5
2025-11-17,SKU00980,10.0,3.75
2025-11-24,SKU00980,3.0,6.0
2025-12-01,SKU00980,4.0,6.0
2025-12-08,SKU00980,1.0,5.75
2025-12-15,SKU00980,9.0,4.5
2025-12-22,SKU00980,8.0,4.25
2025-12-29,SKU00980,8.0,5.5
2025-11-10,SKU00981,1.0,2.0
2025-11-17,SKU00981,0.0,1.25
2025-11-24,SKU00981,0.0,1.0
2025-12-01,SKU00981,7.0,0.25
2025-12-08,SKU00981,3.0,2.0
2025-12-15,SKU00981,0.0,2.5
2025-12-22,SKU00981,0.0,2.5
2025-12-29,SKU00981,5.0,2.5
2025-11-10,SKU00982,3.0,10.75
2025-11-17,SKU00982,3.0,8.75
2025-11-24,SKU00982,10.0,8.75
2025-12-01,SKU00982,4.0,9.5
2025-12-08,SKU00982,9.0,5.0
2025-12-15,SKU00982,8.0,6.5
2025-12-22,SKU00982,11.0,7.75
2025-12-29,SKU00982,11.0,8.0
2025-11-10,SKU00983,1.0,1.25
2025-11-17,SKU00983,2.0,1.5
2025-11-24,SKU00983,1.0,0.75
2025-12-01,SKU00983,0.0,1.0
2025-12-08,SKU00983,6.0,1.0
2025-12-15,SKU00983,0.0,2.25
2025-12-22,SKU00983,0.0,1.75
2025-12-29,SKU00983,0.0,1.5
2025-11-10,SKU00984,3.0,1.0
2025-11-17,SKU00984,0.0,1.25
2025-11-24,SKU00984,0.0,1.0
2025-12-01,SKU00984,0.0,0.75
2025-12-08,SKU00984,0.0,0.75
2025-12-15,SKU00984,3.0,0.0
2025-12-22,SKU00984,1.0,0.75
2025-12-29,SKU00984,1.0,1.0
2025-11-10,SKU00985,0.0,0.25
2025-11-17,SKU00985,5.0,0.25
2025-11-24,SKU00985,0.0,1.5
2025-12-01,SKU00985,1.0,1.25
2025-12-08,SKU00985,0.0,1.5
2025-12-15,SKU00985,0.0,1.5
2025-12-22,SKU00985,1.0,0.25
2025-12-29,SKU00985,2.0,0.5
2025-11-10,SKU00986,0.0,0.25
2025-11-17,SKU00986,1.0,0.25
2025-11-24,SKU00986,1.0,0.25
2025-12-01,SKU00986,2.0,0.5
2025-12-08,SKU00986,1.0,1.0
2025-12-15,SKU00986,2.0,1.25
2025-12-22,SKU00986,0.0,1.5
2025-12-29,SKU00986,0.0,1.25
2025-11-10,SKU00987,0.0,0.0
2025-11-17,SKU00987,3.0,0.0
2025-11-24,SKU00987,0.0,0.75
2025-12-01,SKU00987,2.0,0.75
2025-12-08,SKU00987,1.0,1.25
2025-12-15,SKU00987,5.0,1.5
2025-12-22,SKU00987,0.0,2.0
2025-12-29,SKU00987,0.0,2.0
2025-11-10,SKU00988,6.0,4.25
2025-11-17,SKU00988,0.0,5.0
2025-11-24,SKU00988,1.0,3.25
2025-12-01,SKU00988,1.0,2.0
2025-12-08,SKU00988,3.0,2.0
2025-12-15,SKU00988,4.0,1.25
2025-12-22,SKU00988,0.0,2.25
2025-12-29,SKU00988,4.0,2.0
2025-11-10,SKU00989,1.0,0.0
2025-11-17,SKU00989,2.0,0.25
2025-11-24,SKU00989,1.0,0.75
2025-12-01,SKU00989,1.0,1.0
2025-12-08,SKU00989,2.0,1.25
2025-12-15,SKU00989,5.0,1.5
2025-12-22,SKU00989,0.0,2.25
2025-12-29,SKU00989,0.0,2.0
2025-11-10,SKU00990,0.0,1.25
2025-11-17,SKU00990,2.0,0.75
2025-11-24,SKU00990,0.0,1.25
2025-12-01,SKU00990,0.0,1.25
2025-12-08,SKU00990,0.0,0.5
2025-12-15,SKU00990,2.0,0.5
2025-12-22,SKU00990,0.0,0.5
2025-12-29,SKU00990,0.0,0.5
2025-11-10,SKU00991,0.0,2.5
2025-11-17,SKU00991,0.0,2.0
2025-11-24,SKU00991,0.0,1.25
2025-12-01,SKU00991,0.0,0.0
2025-12-08,SKU00991,0.0,0.0
2025-12-15,SKU00991,1.0,0.0
2025-12-22,SKU00991,0.0,0.25
2025-12-29,SKU00991,0.0,0.25
2025-11-10,SKU00992,0.0,0.5
2025-11-17,SKU00992,6.0,0.5
2025-11-24,SKU00992,0.0,1.75
2025-12-01,SKU00992,4.0,1.5
2025-12-08,SKU00992,0.0,2.5
2025-12-15,SKU00992,5.0,2.5
2025-12-22,SKU00992,0.0,2.25
2025-12-29,SKU00992,0.0,2.25
2025-11-10,SKU00993,0.0,3.75
2025-11-17,SKU00993,0.0,2.5
2025-11-24,SKU00993,8.0,2.0
2025-12-01,SKU00993,3.0,2.75
2025-12-08,SKU00993,1.0,2.75
2025-12-15,SKU00993,8.0,3.0
2025-12-22,SKU00993,3.0,5.0
2025-12-29,SKU00993,4.0,3.75
2025-11-10,SKU00994,48.0,53.0
2025-11-17,SKU00994,50.0,53.5
2025-11-24,SKU00994,51.0,45.75
2025-12-01,SKU00994,86.0,45.25
2025-12-08,SKU00994,65.0,58.75
2025-12-15,SKU00994,84.0,63.0
2025-12-22,SKU00994,71.0,71.5
2025-12-29,SKU00994,46.0,76.5
2025-11-10,SKU00995,2.0,1.25
2025-11-17,SKU00995,0.0,0.75
2025-11-24,SKU00995,3.0,0.5
2025-12-01,SKU00995,0.0,1.25
2025-12-08,SKU00995,1.0,1.25
2025-12-15,SKU00995,4.0,1.0
2025-12-22,SKU00995,3.0,2.0
2025-12-29,SKU00995,1.0,2.0
2025-11-10,SKU00996,9.0,9.25
2025-11-17,SKU00996,8.0,7.0
2025-11-24,SKU00996,7.0,6.0
2025-12-01,SKU00996,4.0,6.75
2025-12-08,SKU00996,3.0,7.0
2025-12-15,SKU00996,2.0,5.5
2025-12-22,SKU00996,5.0,4.0
2025-12-29,SKU00996,2.0,3.5
2025-11-10,SKU00997,4.0,0.25
2025-11-17,SKU00997,4.0,1.25
2025-11-24,SKU00997,0.0,2.25
2025-12-01,SKU00997,1.0,2.25
2025-12-08,SKU00997,2.0,2.25
2025-12-15,SKU00997,6.0,1.75
2025-12-22,SKU00997,0.0,2.25
2025-12-29,SKU00997,1.0,2.25
2025-11-10,SKU00998,0.0,1.0
2025-11-17,SKU00998,3.0,1.0
2025-11-24,SKU00998,0.0,1.5
2025-12-01,SKU00998,2.0,0.75
2025-12-08,SKU00998,0.0,1.25
2025-12-15,SKU00998,9.0,1.25
2025-12-22,SKU00998,3.0,2.75
2025-12-29,SKU00998,0.0,3.5
2025-11-10,SKU00999,3.0,1.25
2025-11-17,SKU00999,1.0,2.0
2025-11-24,SKU00999,0.0,2.0
2025-12-01,SKU00999,0.0,1.5
2025-12-08,SKU00999,2.0,1.0
2025-12-15,SKU00999,1.0,0.75
2025-12-22,SKU00999,4.0,0.75
2025-12-29,SKU00999,0.0,1.75
2025-11-10,SKU01000,1.0,0.25
2025-11-17,SKU01000,2.0,0.5
2025-11-24,SKU01000,0.0,1.0
2025-12-01,SKU01000,0.0,0.75
2025-12-08,SKU01000,5.0,0.75
2025-12-15,SKU01000,0.0,1.75
2025-12-22,SKU01000,6.0,1.25
2025-12-29,SKU01000,0.0,2.75
2025-11-10,SKU01001,1.0,1.5
2025-11-17,SKU01001,1.0,1.25
2025-11-24,SKU01001,2.0,1.5
2025-12-01,SKU01001,1.0,1.0
2025-12-08,SKU01001,2.0,1.25
2025-12-15,SKU01001,0.0,1.5
2025-12-22,SKU01001,0.0,1.25
2025-12-29,SKU01001,0.0,0.75
2025-11-10,SKU01002,0.0,0.25
2025-11-17,SKU01002,2.0,0.25
2025-11-24,SKU01002,1.0,0.5
2025-12-01,SKU01002,0.0,0.75
2025-12-08,SKU01002,0.0,0.75
2025-12-15,SKU01002,1.0,0.75
2025-12-22,SKU01002,4.0,0.5
2025-12-29,SKU01002,4.0,1.25
2025-11-10,SKU01003,3.0,1.0
2025-11-17,SKU01003,4.0,1.5
2025-11-24,SKU01003,0.0,2.5
2025-12-01,SKU01003,0.0,2.0
2025-12-08,SKU01003,4.0,1.75
2025-12-15,SKU01003,2.0,2.0
2025-12-22,SKU01003,4.0,1.5
2025-12-29,SKU01003,0.0,2.5
2025-11-10,SKU01004,0.0,3.75
2025-11-17,SKU01004,2.0,2.75
2025-11-24,SKU01004,1.0,0.5
2025-12-01,SKU01004,0.0,0.75
2025-12-08,SKU01004,0.0,0.75
2025-12-15,SKU01004,2.0,0.75
2025-12-22,SKU01004,0.0,0.75
2025-12-29,SKU01004,1.0,0.5
2025-11-10,SKU01005,0.0,0.25
2025-11-17,SKU01005,0.0,0.25
2025-11-24,SKU01005,0.0,0.0
2025-12-01,SKU01005,0.0,0.0
2025-12-08,SKU01005,5.0,0.0
2025-12-15,SKU01005,0.0,1.25
2025-12-22,SKU01005,0.0,1.25
2025-12-29,SKU01005,0.0,1.25
2025-11-10,SKU01006,1.0,0.75
2025-11-17,SKU01006,0.0,0.75
2025-11-24,SKU01006,0.0,0.75
2025-12-01,SKU01006,5.0,0.5
2025-12-08,SKU01006,3.0,1.5
2025-12-15,SKU01006,0.0,2.0
2025-12-22,SKU01006,0.0,2.0
2025-12-29,SKU01006,0.0,2.0
2025-11-10,SKU01007,0.0,2.25
2025-11-17,SKU01007,4.0,2.25
2025-11-24,SKU01007,3.0,2.25
2025-12-01,SKU01007,0.0,2.5
2025-12-08,SKU01007,1.0,1.75
2025-12-15,SKU01007,8.0,2.0
2025-12-22,SKU01007,3.0,3.0
2025-12-29,SKU01007,0.0,3.0
2025-11-10,SKU01008,0.0,2.75
2025-11-17,SKU01008,0.0,2.25
2025-11-24,SKU01008,2.0,1.0
2025-12-01,SKU01008,1.0,1.5
2025-12-08,SKU01008,0.0,0.75
2025-12-15,SKU01008,0.0,0.75
2025-12-22,SKU01008,2.0,0.75
2025-12-29,SKU01008,6.0,0.75
2025-11-10,SKU01009,10.0,5.75
2025-11-17,SKU01009,19.0,5.0
2025-11-24,SKU01009,15.0,8.75
2025-12-01,SKU01009,18.0,12.5
2025-12-08,SKU01009,22.0,15.5
2025-12-15,SKU01009,31.0,18.5
2025-12-22,SKU01009,20.0,21.5
2025-12-29,SKU01009,2.0,22.75
2025-11-10,SKU01010,5.0,2.5
2025-11-17,SKU01010,1.0,3.0
2025-11-24,SKU01010,2.0,2.0
2025-12-01,SKU01010,3.0,2.5
2025-12-08,SKU01010,1.0,2.75
2025-12-15,SKU01010,6.0,1.75
2025-12-22,SKU01010,3.0,3.0
2025-12-29,SKU01010,0.0,3.25
